symbol,synonym_symbol,scientific_name,common_name,fips_code
ACRE3,NA,Acroptilon repens (L.) DC.,hardheads,US35
ACRE3,CERE6,Centaurea repens L.,NA,US35
ACRO7,STRO3,Stipa robusta (Vasey) Scribn.,NA,US35
ACRO7,STVA4,Stipa vaseyi Scribn.,NA,US35
ACRO7,NA,Achnatherum robustum (Vasey) Barkworth,sleepygrass,US35
ACROP,NA,Acroptilon Cass.,hardheads,US35
ACRU2,NA,Actaea rubra (Aiton) Willd.,red baneberry,US35
ACRUA8,NA,Actaea rubra (Aiton) Willd. ssp. arguta (Nutt,red baneberry,US35
ACRUA8,ACRUA,Actaea rubra (Aiton) Willd. var. arguta (Nutt,NA,US35
ACRUA8,ACSPA,Actaea spicata L. var. arguta (Nutt.) Torr.,NA,US35
ACRUA8,ACARV,Actaea arguta Nutt. var. viridiflora (Greene),NA,US35
ACRUA8,ACAR7,Actaea arguta Nutt.,NA,US35
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,NA,US35
ACSA2,ACDA2,Acer dasycarpum Ehrh.,NA,US35
ACSA2,NA,Acer saccharinum L.,silver maple,US35
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,NA,US35
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,NA,US35
ACSC11,NA,Achnatherum scribneri (Vasey) Barkworth,Scribner needlegrass,US35
ACSC11,STSC2,Stipa scribneri Vasey,NA,US35
ACSP12,STSP3,Stipa speciosa Trin. & Rupr.,NA,US35
ACSP12,NA,Achnatherum speciosum (Trin. & Rupr.) Barkwor,desert needlegrass,US35
ACSU12,ACANS2,Acacia angustissima (Mill.) Kuntze var. suffr,NA,US35
ACSU12,NA,Acaciella suffrutescens Britton & Rose,prairie acacia,US35
ACTAE,NA,Actaea L.,baneberry,US35
ACTH,NA,Acourtia thurberi (A. Gray) Reveal & R.M. Kin,Thurber's desertpeony,US35
ACTH,PETH6,Perezia thurberi A. Gray,NA,US35
ACWR5,NA,Acourtia wrightii (A. Gray) Reveal & R.M. Kin,brownfoot,US35
ACWR5,PEWR4,Perezia wrightii A. Gray,NA,US35
