symbol,synonym_symbol,scientific_name,common_name,fips_code
ALMY,ALAG,Alopecurus agrestis L.,NA,US25
ALMY,NA,Alopecurus myosuroides Huds.,slender meadow foxtail,US25
ALNUS,NA,Alnus Mill.,alder,US25
ALOF2,NA,Althaea officinalis L.,common marshmallow,US25
ALOL,NA,Allium oleraceum L.,field garlic,US25
ALOPE,NA,Alopecurus L.,foxtail,US25
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",NA,US25
ALPE4,NA,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,US25
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,NA,US25
ALPE4,ERAL14,Erysimum alliaria L.,NA,US25
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,NA,US25
ALPR3,NA,Alopecurus pratensis L.,meadow foxtail,US25
ALPR6,ALCEB,Allium cepa L. var. bulbiferum Regel,NA,US25
ALPR6,ALCEV,Allium cepa L. var. viviparum (Metz.) Mansf.,NA,US25
ALPR6,NA,Allium ×proliferum (Moench) Schrad. ex Willd.,garden onion,US25
ALRO3,NA,Alcea rosea L.,hollyhock,US25
ALRO3,ALRO4,Althaea rosea (L.) Cav.,NA,US25
ALRO3,ALFI9,Alcea ficifolia L.,NA,US25
ALSA2,NA,Allium sativum L.,cultivated garlic,US25
ALSC,NA,Allium schoenoprasum L.,wild chives,US25
ALSCS,ALSCS3,Allium schoenoprasum L. ssp. sibiricum (L.) C,NA,US25
ALSCS,ALSCL,Allium schoenoprasum L. var. laurentianum Fer,NA,US25
ALSCS,ALSI4,Allium sibiricum L.,NA,US25
ALSCS,NA,Allium schoenoprasum L. var. sibiricum (L.) H,wild chives,US25
ALSCS2,NA,Allium schoenoprasum L. var. schoenoprasum,wild chives,US25
ALSE2,ALINS,Alnus incana (L.) Moench var. serrulata (Aito,NA,US25
ALSE2,ALNO,Alnus noveboracensis Britton,NA,US25
ALSE2,NA,Alnus serrulata (Aiton) Willd.,hazel alder,US25
ALSE2,ALSES,Alnus serrulata (Aiton) Willd. var. subellipt,NA,US25
ALSU,NA,Alisma subcordatum Raf.,American water plantain,US25
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum ,NA,US25
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum ,NA,US25
ALTHA,NA,Althaea L.,marshmallow,US25
ALTR3,VATR,Validallium tricoccum (Aiton) Small,NA,US25
ALTR3,NA,Allium tricoccum Aiton,ramp,US25
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Gr,NA,US25
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Gr,NA,US25
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum S,NA,US25
