symbol,synonym_symbol,scientific_name,common_name,fips_code
AGAL5,NA,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,US19
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomente,NA,US19
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altiss",NA,US19
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fe,NA,US19
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B,NA,US19
AGALA,EURU6,Eupatorium rugosum Houtt.,NA,US19
AGALA,NA,Ageratina altissima (L.) R.M. King & H. Rob. ,white snakeroot,US19
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fe,NA,US19
AGALI,NA,Agalinis Raf.,false foxglove,US19
AGAS2,NA,Agalinis aspera (Douglas ex Benth.) Britton,tall false foxglove,US19
AGAS2,GEAS2,Gerardia aspera Douglas ex Benth.,NA,US19
AGAST,NA,Agastache Clayton ex Gronov.,giant hyssop,US19
AGAU3,AUAU,Aureolaria auriculata (Michx.) Farw.,NA,US19
AGAU3,NA,Agalinis auriculata (Michx.) S.F. Blake,earleaf false foxglove,US19
AGAU3,GEAU7,Gerardia auriculata Michx.,NA,US19
AGAU3,OTAU,Otophylla auriculata (Michx.) Small,NA,US19
AGAU3,TOAU,Tomanthera auriculata (Michx.) Raf.,NA,US19
AGCR,NA,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,US19
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,NA,US19
AGCRP8,NA,Agropyron cristatum (L.) Gaertn. ssp. pectina,crested wheatgrass,US19
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,NA,US19
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,NA,US19
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. deserto,NA,US19
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. deserto,NA,US19
AGDE2,NA,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,US19
AGERA2,NA,Ageratina Spach,snakeroot,US19
AGEU,NA,Agrimonia eupatoria L.,churchsteeples,US19
AGFO,NA,Agastache foeniculum (Pursh) Kuntze,blue giant hyssop,US19
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,NA,US19
AGGA,NA,Agalinis gattingeri (Small) Small,roundstem false foxglove,US19
AGGA,GEGA2,Gerardia gattingeri Small,NA,US19
AGGI,NA,Agrostemma githago L.,common corncockle,US19
AGGI2,NA,Agrostis gigantea Roth,redtop,US19
AGGI2,AGNI,Agrostis nigra With.,NA,US19
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) P,NA,US19
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) F,NA,US19
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) ,NA,US19
AGGI2,AGAL3,Agrostis alba auct. non L.,NA,US19
AGGL,NA,Agoseris glauca (Pursh) Raf.,pale agoseris,US19
AGGLG,NA,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,US19
AGGLG,AGTU3,Agoseris turbinata Rydb.,NA,US19
AGGLG,TRGL7,Troximon glaucum Pursh,NA,US19
AGGR2,NA,Agrimonia gryposepala Wallr.,tall hairy agrimony,US19
AGHY,COHY2,Cornucopiae hyemalis Walter,NA,US19
AGHY,NA,"Agrostis hyemalis (Walter) Britton, Sterns & ",winter bentgrass,US19
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,NA,US19
AGNE2,NA,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,US19
AGOSE,NA,Agoseris Raf.,agoseris,US19
AGPA12,NA,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,US19
AGPA6,NA,Agrimonia parviflora Aiton,harvestlice,US19
AGPAB,NA,Agalinis paupercula (A. Gray) Britton var. bo,smallflower false foxglove,US19
AGPAB,GEPAB2,Gerardia paupercula (A. Gray) Britton var. bo,NA,US19
AGPAB,AGPUP,Agalinis purpurea (L.) Pennell var. parviflor,NA,US19
