symbol,synonym_symbol,scientific_name,common_name,fips_code
ACNED,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Dore's needlegrass,US30
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth &,NA,US30
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var.,NA,US30
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Lö,NA,US30
ACNEI2,NA,Acer negundo L. var. interius (Britton) Sarg.,boxelder,US30
ACNEI2,ACIN3,Acer interius Britton,NA,US30
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,NA,US30
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (,NA,US30
ACNEN2,STCON2,Stipa columbiana Macoun var. nelsonii (Scribn,NA,US30
ACNEN2,STNE3,Stipa nelsonii Scribn.,NA,US30
ACNEN2,STWI,Stipa williamsii Scribn.,NA,US30
ACNEN2,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Columbia needlegrass,US30
ACNEN2,STOCN,Stipa occidentalis Thurb. var. nelsonii (Scri,NA,US30
ACNEV,NA,Acer negundo L. var. violaceum (G. Kirchn.) H,boxelder,US30
ACNEV,NEACV,Negundo aceroides (L.) Moench ssp. violaceum ,NA,US30
ACNO,NA,Achillea nobilis L.,noble yarrow,US30
ACOC3,NA,Achnatherum occidentale (Thurb.) Barkworth,western needlegrass,US30
ACOCP,STOCP,Stipa occidentalis Thurb. var. pubescens (Vas,NA,US30
ACOCP,STEL2,Stipa elmeri Piper & Brodie ex Scribn.,NA,US30
ACOCP,NA,Achnatherum occidentale (Thurb.) Barkworth ss,pubescent western needlegrass,US30
ACONI,NA,Aconitum L.,monkshood,US30
ACORU,NA,Acorus L.,sweetflag,US30
ACPI2,STPI2,Stipa pinetorum M.E. Jones,NA,US30
ACPI2,NA,Achnatherum pinetorum (M.E. Jones) Barkworth,pine needlegrass,US30
ACPL,NA,Acer platanoides L.,Norway maple,US30
ACPL,ACPLS,Acer platanoides L. var. schwedleri G. Nichol,NA,US30
ACPT,NA,Achillea ptarmica L.,sneezeweed,US30
ACRE3,NA,Acroptilon repens (L.) DC.,hardheads,US30
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NA,US30
ACRE3,CERE6,Centaurea repens L.,NA,US30
ACRI8,NA,Achnatherum richardsonii (Link) Barkworth,Richardson's needlegrass,US30
ACRI8,STRI2,Stipa richardsonii Link,NA,US30
ACROP,NA,Acroptilon Cass.,hardheads,US30
ACRU2,NA,Actaea rubra (Aiton) Willd.,red baneberry,US30
ACRUA8,ACSPA,Actaea spicata L. var. arguta (Nutt.) Torr.,NA,US30
ACRUA8,NA,Actaea rubra (Aiton) Willd. ssp. arguta (Nutt,red baneberry,US30
ACRUA8,ACRUA,Actaea rubra (Aiton) Willd. var. arguta (Nutt,NA,US30
ACRUA8,ACARV,Actaea arguta Nutt. var. viridiflora (Greene),NA,US30
ACRUA8,ACAR7,Actaea arguta Nutt.,NA,US30
ACRUR2,NA,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,US30
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,NA,US30
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,NA,US30
ACSI,NA,Achillea sibirica Ledeb.,Siberian yarrow,US30
ACSI,ACMU3,Achillea multiflora Hook.,NA,US30
ACTAE,NA,Actaea L.,baneberry,US30
ACTH7,NA,Achnatherum thurberianum (Piper) Barkworth,Thurber's needlegrass,US30
ACTH7,STTH2,Stipa thurberiana Piper,NA,US30
ADAE,ADAEC,Adonis aestivalis L. var. citrina Hoffm.,NA,US30
ADAE,NA,Adonis aestivalis L.,summer pheasant's eye,US30
ADAL,ADPES2,Adiantum pedatum L. var. subpumilum W.H. Wagn,NA,US30
ADAL,ADPEA2,Adiantum pedatum L. ssp. aleuticum (Rupr.) Ca,NA,US30
ADAL,ADPES,Adiantum pedatum L. ssp. subpumilum (W.H. Wag,NA,US30
ADAL,ADPEC,Adiantum pedatum L. ssp. calderi Cody,NA,US30
ADAL,ADPEA,Adiantum pedatum L. var. aleuticum Rupr.,NA,US30
ADAL,NA,Adiantum aleuticum (Rupr.) Paris,Aleutian maidenhair,US30
ADAN,ADAU,Adonis autumnalis L.,NA,US30
ADAN,NA,Adonis annua L.,blooddrops,US30
ADBI,NA,Adenocaulon bicolor Hook.,American trailplant,US30
ADENO,NA,Adenocaulon Hook.,trailplant,US30
ADIAN,NA,Adiantum L.,maidenhair fern,US30
ADMO,NA,Adoxa moschatellina L.,muskroot,US30
ADONI,NA,Adonis L.,pheasant's eye,US30
ADOXA,NA,Adoxa L.,adoxa,US30
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US30
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US30
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US30
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US30
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US30
AEGIL,NA,Aegilops L.,goatgrass,US30
AEGOP,NA,Aegopodium L.,goutweed,US30
AEPO,NA,Aegopodium podagraria L.,bishop's goutweed,US30
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H.,NA,US30
AGAST,NA,Agastache Clayton ex Gronov.,giant hyssop,US30
AGAU2,NA,Agoseris aurantiaca (Hook.) Greene,orange agoseris,US30
AGAUA,AGGR7,Agoseris graminifolia Greene,NA,US30
AGAUA,TRAU8,Troximon aurantiacum Hook.,NA,US30
AGAUA,AGRO2,Agoseris rostrata Rydb.,NA,US30
AGAUA,NA,Agoseris aurantiaca (Hook.) Greene var. auran,orange agoseris,US30
AGAUP,NA,Agoseris aurantiaca (Hook.) Greene var. purpu,orange agoseris,US30
AGAUP,AGAUP2,Agoseris aurantiaca (Hook.) Greene ssp. purpu,NA,US30
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) ,NA,US30
AGCA5,AGSY2,Agrostis sylvatica Huds.,NA,US30
AGCA5,AGTE,Agrostis tenuis Sibth.,NA,US30
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,NA,US30
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell,NA,US30
AGCA5,NA,Agrostis capillaris L.,colonial bentgrass,US30
AGCA5,AGVU2,Agrostis vulgaris With.,NA,US30
AGCR,NA,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,US30
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,NA,US30
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,NA,US30
AGCRP8,NA,Agropyron cristatum (L.) Gaertn. ssp. pectina,crested wheatgrass,US30
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,NA,US30
AGCU,AGCUP,Agastache cusickii (Greenm.) A. Heller var. p,NA,US30
AGCU,NA,Agastache cusickii (Greenm.) A. Heller,Cusick's giant hyssop,US30
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. deserto,NA,US30
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. deserto,NA,US30
AGDE2,NA,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,US30
AGERA2,NA,Ageratina Spach,snakeroot,US30
AGEX,AGEXM3,Agrostis exarata Trin. ssp. minor (Hook.) C.L,NA,US30
AGEX,AGAS4,Agrostis asperifolia Trin.,NA,US30
AGEX,AGAL2,Agrostis alaskana Hultén,NA,US30
AGEX,NA,Agrostis exarata Trin.,spike bentgrass,US30
AGEX,AGLO2,Agrostis longiligula Hitchc.,NA,US30
AGEX,AGEXP2,Agrostis exarata Trin. var. pacifica Vasey,NA,US30
AGEX,AGME,Agrostis melaleuca (Trin.) Hitchc.,NA,US30
AGEX,AGEXP,Agrostis exarata Trin. var. purpurascens Hult,NA,US30
AGEX,AGAE2,Agrostis aenea Trin.,NA,US30
AGEX,AGLOA,Agrostis longiligula Hitchc. var. australis J,NA,US30
AGEX,AGEXM2,Agrostis exarata Trin. var. monolepis (Torr.),NA,US30
AGEX,AGAM2,Agrostis ampla Hitchc.,NA,US30
AGEX,AGMIM,Agrostis microphylla Steud. var. major Vasey,NA,US30
AGEX,AGEXM,Agrostis exarata Trin. var. minor Hook.,NA,US30
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,NA,US30
AGFO,NA,Agastache foeniculum (Pursh) Kuntze,blue giant hyssop,US30
AGFR,NA,Agropyron fragile (Roth) P. Candargy,Siberian wheatgrass,US30
AGFR,AGCRF,Agropyron cristatum (L.) Gaertn. ssp. fragile,NA,US30
AGFR,AGCRF2,Agropyron cristatum (L.) Gaertn. var. fragile,NA,US30
AGFR,AGFRM,Agropyron fragile (Roth) P. Candargy ssp. mon,NA,US30
AGFR,AGSI,Agropyron sibiricum (Willd.) P. Beauv.,NA,US30
AGFR,AGFRS,Agropyron fragile (Roth) P. Candargy ssp. sib,NA,US30
AGFR,AGFRS2,Agropyron fragile (Roth) P. Candargy var. sib,NA,US30
AGFR,AGMO6,Agropyron mongolicum Keng,NA,US30
AGGI,NA,Agrostemma githago L.,common corncockle,US30
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) F,NA,US30
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) P,NA,US30
AGGI2,AGNI,Agrostis nigra With.,NA,US30
AGGI2,AGAL3,Agrostis alba auct. non L.,NA,US30
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) ,NA,US30
AGGI2,NA,Agrostis gigantea Roth,redtop,US30
AGGL,NA,Agoseris glauca (Pursh) Raf.,pale agoseris,US30
AGGLA,NA,Agoseris glauca (Pursh) Raf. var. agrestis (O,pale agoseris,US30
AGGLA,AGAG,Agoseris agrestis Osterh.,NA,US30
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nut,NA,US30
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr,NA,US30
AGGLD,NA,Agoseris glauca (Pursh) Raf. var. dasycephala,pale agoseris,US30
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,NA,US30
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerif,NA,US30
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb,NA,US30
AGGLG,AGTU3,Agoseris turbinata Rydb.,NA,US30
AGGLG,TRGL7,Troximon glaucum Pursh,NA,US30
AGGLG,NA,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,US30
AGGLL,NA,Agoseris glauca (Pursh) Raf. var. laciniata (,false agoseris,US30
AGGLL,AGAR5,Agoseris arizonica Greene,NA,US30
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,NA,US30
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var.,NA,US30
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora ,NA,US30
