symbol,synonym_symbol,scientific_name,common_name,fips_code
CAECE,CAMUL,Carex muricata L. var. laricina (Mack. ex Bri,NA,US08
CAECE,NA,Carex echinata Murray ssp. echinata,star sedge,US08
CAECE,CAMUC2,Carex muricata L. var. cephalantha (L.H. Bail,NA,US08
CAECE,CALE33,Carex leersii Willd.,NA,US08
CAEG,NA,Carex egglestonii Mack.,Eggleston's sedge,US08
CAEL3,NA,Carex elynoides T. Holm,blackroot sedge,US08
CAEM2,CASTE4,Carex stricta Lam. var. elongata (Boeckeler) ,NA,US08
CAEM2,NA,Carex emoryi Dewey,Emory's sedge,US08
CAEN3,NA,Carex engelmannii L.H. Bailey,Engelmann's sedge,US08
CAEN3,CABRP3,Carex breweri Boott var. paddoensis (Suksd.) ,NA,US08
