symbol,synonym_symbol,scientific_name,common_name,fips_code
TRCE3,SCCEA,Scirpus cespitosus L. var. austriacus (Pall.),NA,US41
TRCE3,BACE,Baeothryon cespitosum (L.) A. Dietr.,NA,US41
TRCE3,SCCEC3,Scirpus cespitosus L. var. callosus Bigelow,NA,US41
TRCE3,TRCAC6,Trichophorum caespitosum (L.) Hartm. var. cal,NA,US41
TRCE3,SCCED,Scirpus cespitosus L. var. delicatulus Fernal,NA,US41
TRCE3,SCCAD2,Scirpus caespitosus L. var. delicatulus Ferna,NA,US41
TRCE3,SCCAA,Scirpus caespitosus L. var. austriacus (Pall.,NA,US41
TRCE3,BACA20,"Baeothryon caespitosum (L.) A. Dietr., orth. ",NA,US41
TRCE3,SCCE2,Scirpus cespitosus L.,NA,US41
TRCE3,SCCAC3,"Scirpus caespitosus L. var. callosus Bigelow,",NA,US41
TRCE3,TRCA30,"Trichophorum caespitosum (L.) Hartm., orth. v",NA,US41
TRCE3,NA,Trichophorum cespitosum (L.) Hartm.,tufted bulrush,US41
TRCI,NA,Trifolium ciliolatum Benth.,foothill clover,US41
TRCO19,TRDE5,Triglochin debile (M.E. Jones) Á. Löve & D. L,NA,US41
TRCO19,TRCOC2,Triglochin concinna Burtt Davy var. concinna,NA,US41
TRCO19,TRCOD2,Triglochin concinna Burtt Davy var. debilis (,NA,US41
TRCO19,NA,Triglochin concinna Burtt Davy,slender arrowgrass,US41
TRCO19,TRCOD,Triglochin concinnum Burtt Davy var. debile (,NA,US41
TRCO19,TRDE9,Triglochin debilis (M.E. Jones) Á. Löve & D. ,NA,US41
TRCO19,TRCO4,"Triglochin concinnum Burtt Davy, orth. var.",NA,US41
TRCR7,NA,Triteleia crocea (Alph. Wood) Greene,yellow triteleia,US41
TRCRC,SECR7,Seubertia crocea Alph. Wood,NA,US41
TRCRC,BRCR,Brodiaea crocea (Alph. Wood) S. Watson,NA,US41
TRCRC,NA,Triteleia crocea (Alph. Wood) Greene var. cro,yellow triteleia,US41
TRCY,NA,Trifolium cyathiferum Lindl.,cup clover,US41
TRDE,NA,Trifolium depauperatum Desv.,cowbag clover,US41
TRDED,TRDEL,Trifolium depauperatum Desv. var. laciniatum ,NA,US41
TRDED,NA,Trifolium depauperatum Desv. var. depauperatu,cowbag clover,US41
TRDI6,NA,Trifolium dichotomum Hook. & Arn.,branched Indian clover,US41
TRDI6,TRALD,Trifolium albopurpureum Torr. & A. Gray var. ,NA,US41
TRDI6,TRMAD2,Trifolium macraei Hook. & Arn. var. dichotomu,NA,US41
TRDI6,TRDIT,Trifolium dichotomum Hook. & Arn. var. turbin,NA,US41
TRDO,NA,Trifolium douglasii House,Douglas' clover,US41
TRDU,NA,Tragopogon dubius Scop.,yellow salsify,US41
TRDU,TRMA9,Tragopogon major Jacq.,NA,US41
TRDU,TRDUM,Tragopogon dubius Scop. ssp. major (Jacq.) Vo,NA,US41
TRDU2,NA,Trifolium dubium Sibth.,suckling clover,US41
TRER2,NA,Trifolium eriocephalum Nutt.,woollyhead clover,US41
TRER6,NA,Triphysaria eriantha (Benth.) T.I. Chuang & H,johnny-tuck,US41
TRERA2,NA,Trifolium eriocephalum Nutt. ssp. arcuatum (P,woollyhead clover,US41
TRERA2,TRAR5,Trifolium arcuatum Piper,NA,US41
TRERA2,TRERP2,Trifolium eriocephalum Nutt. var. piperi J.S.,NA,US41
TRERC2,NA,Trifolium eriocephalum Nutt. ssp. cascadense ,Cascade clover,US41
TRERC3,TRERH,Trifolium eriocephalum Nutt. var. harneyense ,NA,US41
TRERC3,TRERC4,Trifolium eriocephalum Nutt. var. cusickii (P,NA,US41
TRERC3,NA,Trifolium eriocephalum Nutt. ssp. cusickii (P,Cusick's clover,US41
TRERE,TRERB,Trifolium eriocephalum Nutt. var. butleri Jep,NA,US41
TRERE,TRERE3,Trifolium eriocephalum Nutt. var. eriocephalu,NA,US41
TRERE,NA,Trifolium eriocephalum Nutt. ssp. eriocephalu,woollyhead clover,US41
TRERE2,ORER,Orthocarpus erianthus Benth.,NA,US41
TRERE2,NA,Triphysaria eriantha (Benth.) T.I. Chuang & H,johnny-tuck,US41
TRERM,NA,Trifolium eriocephalum Nutt. ssp. martinii J.,Martin's clover,US41
TRERR,ORERG,Orthocarpus erianthus Benth. var. gratiosus J,NA,US41
TRERR,ORERR,Orthocarpus erianthus Benth. var. roseus (A. ,NA,US41
TRERR,NA,Triphysaria eriantha (Benth.) T.I. Chuang & H,johnny-tuck,US41
TREU,NA,Trientalis europaea L.,arctic starflower,US41
TREUA,TRAR2,Trientalis arctica Fisch. ex Hook.,NA,US41
TREUA,TREUA2,Trientalis europaea L. var. arctica (Fisch. e,NA,US41
TREUA,NA,Trientalis europaea L. ssp. arctica (Fisch. e,arctic starflower,US41
TRFR2,NA,Trifolium fragiferum L.,strawberry clover,US41
TRFR2,TRFRB,Trifolium fragiferum L. ssp. bonannii (C. Pre,NA,US41
TRFU,TRFUG,Trifolium fucatum Lindl. var. gambelii (Nutt.,NA,US41
TRFU,TRGA2,Trifolium gambelii Nutt.,NA,US41
TRFU,TRFUV,Trifolium fucatum Lindl. var. virescens (Gree,NA,US41
TRFU,TRFL8,Trifolium flavulum Greene,NA,US41
TRFU,NA,Trifolium fucatum Lindl.,bull clover,US41
TRGL4,NA,Trifolium glomeratum L.,clustered clover,US41
