symbol,synonym_symbol,scientific_name,common_name,fips_code
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt,NA,US26
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nut,NA,US26
AGTEP2,NA,Agalinis tenuifolia (Vahl) Raf. var. parviflo,slenderleaf false foxglove,US26
AGTET,NA,Agalinis tenuifolia (Vahl) Raf. var. tenuifol,slenderleaf false foxglove,US26
AGTET,GETE6,Gerardia tenuifolia Vahl,NA,US26
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,NA,US26
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,NA,US26
AIAL,TOAL4,Toxicodendron altissimum Mill.,NA,US26
AIAL,NA,Ailanthus altissima (Mill.) Swingle,tree of heaven,US26
AIAL,AIGL,Ailanthus glandulosa Desf.,NA,US26
AILAN,NA,Ailanthus Desf.,ailanthus,US26
AJGE,NA,Ajuga genevensis L.,blue bugle,US26
AJRE,NA,Ajuga reptans L.,common bugle,US26
AJUGA,NA,Ajuga L.,bugle,US26
AKEBI,NA,Akebia Decne.,chocolate vine,US26
AKQU,NA,Akebia quinata (Houtt.) Decne.,chocolate vine,US26
ALAE,NA,Alopecurus aequalis Sobol.,shortawn foxtail,US26
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahle,NA,US26
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (M,NA,US26
ALAEA,NA,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,US26
ALAEA,ALAR5,Alopecurus aristulatus Michx.,NA,US26
ALAL3,NA,Alyssum alyssoides (L.) L.,pale madwort,US26
ALAL3,CLAL10,Clypeola alyssoides L.,NA,US26
ALAL3,ALCA11,Alyssum calycinum L.,NA,US26
ALBU2,NA,Allium burdickii (Hanes) A.G. Jones,narrowleaf wild leek,US26
ALBU2,ALTRB,Allium tricoccum Aiton var. burdickii Hanes,NA,US26
ALCA3,NA,Allium canadense L.,meadow garlic,US26
ALCA4,NA,Alopecurus carolinianus Walter,Carolina foxtail,US26
ALCA4,ALRA4,Alopecurus ramosus Poir.,NA,US26
ALCA4,ALMA15,Alopecurus macounii Vasey,NA,US26
ALCAC,ALCO4,Allium continuum Small,NA,US26
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,NA,US26
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,NA,US26
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,NA,US26
ALCAC,NA,Allium canadense L. var. canadense,meadow garlic,US26
ALCE,ALCEC,Allium cepa L. var. cepa,NA,US26
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,NA,US26
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,NA,US26
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,NA,US26
ALCE,NA,Allium cepa L.,garden onion,US26
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,NA,US26
ALCE2,NA,Allium cernuum Roth,nodding onion,US26
ALCEA,NA,Alcea L.,hollyhock,US26
ALCEC2,NA,Allium cernuum Roth var. cernuum,nodding onion,US26
ALETR,NA,Aletris L.,colicroot,US26
ALFA2,NA,Aletris farinosa L.,white colicroot,US26
ALGE2,NA,Alopecurus geniculatus L.,water foxtail,US26
ALGEG4,ALPA9,Alopecurus pallescens Piper,NA,US26
ALGEG4,NA,Alopecurus geniculatus L. var. geniculatus,water foxtail,US26
ALGL2,NA,Alnus glutinosa (L.) Gaertn.,European alder,US26
ALGL2,ALAL7,"Alnus alnus (L.) Britton, nom. inval.",NA,US26
ALIN2,NA,Alnus incana (L.) Moench,gray alder,US26
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,NA,US26
ALINR,NA,Alnus incana (L.) Moench ssp. rugosa (Du Roi),speckled alder,US26
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,NA,US26
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana ,NA,US26
ALISM,NA,Alisma L.,water plantain,US26
ALLIA,NA,Alliaria Heist. ex Fabr.,alliaria,US26
ALLIU,NA,Allium L.,onion,US26
ALMU,NA,Alyssum murale Waldst. & Kit.,yellowtuft,US26
ALMY,ALAG,Alopecurus agrestis L.,NA,US26
ALMY,NA,Alopecurus myosuroides Huds.,slender meadow foxtail,US26
ALNUS,NA,Alnus Mill.,alder,US26
ALOF2,NA,Althaea officinalis L.,common marshmallow,US26
ALOPE,NA,Alopecurus L.,foxtail,US26
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,NA,US26
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",NA,US26
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,NA,US26
ALPE4,NA,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,US26
ALPE4,ERAL14,Erysimum alliaria L.,NA,US26
ALPR3,NA,Alopecurus pratensis L.,meadow foxtail,US26
ALRO3,NA,Alcea rosea L.,hollyhock,US26
ALRO3,ALFI9,Alcea ficifolia L.,NA,US26
ALRO3,ALRO4,Althaea rosea (L.) Cav.,NA,US26
ALSA2,NA,Allium sativum L.,cultivated garlic,US26
ALSC,NA,Allium schoenoprasum L.,wild chives,US26
ALSC3,NA,Allium scorodoprasum L.,sand leek,US26
ALSCR,NA,Allium scorodoprasum L. ssp. rotundum (L.) St,sand leek,US26
ALSCR,ALRO9,Allium rotundum L.,NA,US26
ALSCS,ALSCS3,Allium schoenoprasum L. ssp. sibiricum (L.) C,NA,US26
ALSCS,NA,Allium schoenoprasum L. var. sibiricum (L.) H,wild chives,US26
ALSCS,ALSCL,Allium schoenoprasum L. var. laurentianum Fer,NA,US26
ALSCS,ALSI4,Allium sibiricum L.,NA,US26
ALST,NA,Allium stellatum Fraser ex Ker Gawl.,autumn onion,US26
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum ,NA,US26
ALSU,NA,Alisma subcordatum Raf.,American water plantain,US26
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum ,NA,US26
ALTHA,NA,Althaea L.,marshmallow,US26
ALTR3,NA,Allium tricoccum Aiton,ramp,US26
ALTR3,VATR,Validallium tricoccum (Aiton) Small,NA,US26
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Gr,NA,US26
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Gr,NA,US26
ALTR7,NA,Alisma triviale Pursh,northern water plantain,US26
ALTR7,ALBR10,Alisma brevipes Greene,NA,US26
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum S,NA,US26
ALVI,NA,Allium vineale L.,wild garlic,US26
ALVI5,NA,Alnus viridis (Chaix) DC.,green alder,US26
ALVIC,ALHU3,Alnus ×hultenii Murai p.p.,NA,US26
ALVIC,ALCR6,Alnus crispa (Aiton) Pursh,NA,US26
ALVIC,ALCRE,Alnus crispa (Aiton) Pursh var. elongata Raup,NA,US26
ALVIC,DUVI3,Duschekia viridis (Chaix) Opiz p.p.,NA,US26
