symbol,synonym_symbol,scientific_name,common_name,fips_code
LOCA19,NA,Logfia californica (Nutt.) Holub,California cottonrose,US48
LOCA19,OGCA,Oglifa californica (Nutt.) Rydb.,NA,US48
LOCA19,FICA2,Filago californica Nutt.,NA,US48
LOCA2,LOCAP4,Lobelia cardinalis L. var. pseudosplendens Mc,NA,US48
LOCA2,LOCAP6,Lobelia cardinalis L. var. propinqua (Paxton),NA,US48
LOCA2,LOCAM3,Lobelia cardinalis L. var. meridionalis Bowde,NA,US48
LOCA2,LOCAG5,Lobelia cardinalis L. var. graminea (Lam.) Mc,NA,US48
LOCA2,LOFU,Lobelia fulgens Humb. & Bonpl. ex Willd.,NA,US48
LOCA2,LOSP3,Lobelia splendens Humb. & Bonpl. ex Willd.,NA,US48
LOCA2,NA,Lobelia cardinalis L.,cardinalflower,US48
LOCA2,LOCAM,Lobelia cardinalis L. var. multiflora (Paxton,NA,US48
LOCA2,LOCAP5,Lobelia cardinalis L. var. phyllostachya (Eng,NA,US48
LOCA2,LOCAG2,Lobelia cardinalis L. ssp. graminea (Lam.) Mc,NA,US48
LOCO6,NA,Lotus corniculatus L.,bird's-foot trefoil,US48
LOCOC5,NA,Lotus corniculatus L. var. corniculatus,bird's-foot trefoil,US48
LOCOC5,LOCA15,Lotus caucasicus Kuprian.,NA,US48
LOCOC5,LOFI2,Lotus filicaulis Durieu,NA,US48
LOCOC5,LOCOA,Lotus corniculatus L. var. arvensis (Schkuhr),NA,US48
LOEFL,NA,Loeflingia L.,loeflingia,US48
LOESE,NA,Loeselia L.,false calico,US48
LOESE2,NA,Loeseliastrum (Brand) Timbrook,calico,US48
LOFE,NA,Lobelia fenestralis Cav.,fringeleaf lobelia,US48
LOFL2,LOHA4,Lobelia halei Small,NA,US48
LOFL2,NA,Lobelia flaccidifolia Small,foldear lobelia,US48
LOFL3,NA,Lobelia floridana Chapm.,Florida lobelia,US48
LOFO,NA,Lomatium foeniculaceum (Nutt.) J.M. Coult. & ,desert biscuitroot,US48
LOFOD,CODA4,Cogswellia daucifolia (Torr. & A. Gray) M.E. ,NA,US48
LOFOD,NA,Lomatium foeniculaceum (Nutt.) J.M. Coult. & ,desert biscuitroot,US48
LOFOD,LODA5,Lomatium daucifolium (Torr. & A. Gray) J.M. C,NA,US48
LOFOD,LOFOD2,Lomatium foeniculaceum (Nutt.) J.M. Coult. & ,NA,US48
LOFOF2,COFO5,Cogswellia foeniculacea (Nutt.) J.M. Coult. &,NA,US48
LOFOF2,COVI12,Cogswellia villosa (Raf.) Schult.,NA,US48
LOFOF2,NA,Lomatium foeniculaceum (Nutt.) J.M. Coult. & ,desert biscuitroot,US48
LOFR,XYFR,Xylosteon fragrantissimum (Lindl. & Paxton) S,NA,US48
LOFR,NA,Lonicera fragrantissima Lindl. & Paxton,sweet breath of spring,US48
LOGFI2,NA,Logfia Cass.,cottonrose,US48
LOGR8,NA,Loeselia greggii S. Watson,Chisos Mountain false calico,US48
LOGR8,LOSC4,Loeselia scariosa (M. Martens & Galeotti) Wal,NA,US48
LOHU2,NA,Lotus humistratus Greene,foothill deervetch,US48
LOHU2,HOBR3,Hosackia brachycarpa Benth.,NA,US48
LOJA,NIJA,Nintooa japonica (Thunb.) Sweet,NA,US48
LOJA,NA,Lonicera japonica Thunb.,Japanese honeysuckle,US48
LOJA,LOJAC,Lonicera japonica Thunb. var. chinensis (P.W.,NA,US48
LOJA,LOJAA2,Lonicera japonica Thunb. var. aureo-reticulat,NA,US48
LOLIU,NA,Lolium L.,ryegrass,US48
LOMA,ALMA13,Alyssum maritimum (L.) Lam.,NA,US48
LOMA,NA,Lobularia maritima (L.) Desv.,sweet alyssum,US48
LOMA,KOMA2,Koniga maritima (L.) R. Br.,NA,US48
LOMA,CLMA6,Clypeola maritima L.,NA,US48
LOMA6,NA,Lonicera maackii (Rupr.) Herder,Amur honeysuckle,US48
LOMAT,NA,Lomatium Raf.,desertparsley,US48
LONIC,NA,Lonicera L.,honeysuckle,US48
LOOR,COOR8,Cogswellia orientalis (J.M. Coult. & Rose) M.,NA,US48
LOOR,NA,Lomatium orientale J.M. Coult. & Rose,Northern Idaho biscuitroot,US48
